,NSW_LOCA_2,geometry,distance_from_lockout,Suburb,2014,2015,2016,2017,2018
0,KIRRIBILLI,"POLYGON ((151.21279439234 -33.8433528576, 151.21290636141 -33.84342716899, 151.2129839088 -33.84336142716, 151.21314019578 -33.84322160701, 151.21315271846 -33.84321054546, 151.21354696326 -33.84293526164, 151.21364424933 -33.84301148236, 151.21379489798 -33.84311680912, 151.21409669725 -33.84332779431, 151.21413815565 -33.84335866626, 151.2141622329 -33.84333508203, 151.21427565414 -33.84322401832, 151.21432438233 -33.84324973597, 151.21453996605 -33.84335556472, 151.21446910579 -33.8434618327, 151.21459514831 -33.84351562554, 151.21471912015 -33.84357476988, 151.21487045902 -33.84359655235, 151.21491327995 -33.84361086783, 151.21500355619 -33.84364092405, 151.21513667129 -33.84368525093, 151.21512790452 -33.84369763915, 151.215257192 -33.8437588721, 151.21524092238 -33.84378198124, 151.21534918932 -33.84383221538, 151.21544575828 -33.84387702632, 151.21551245925 -33.84390797894, 151.21575862806 -33.84402222486, 151.21579144519 -33.84403820764, 151.21576076149 -33.8440774609, 151.21571273249 -33.84411835458, 151.21575998163 -33.84413820083, 151.21619808717 -33.84434657751, 151.21630480335 -33.84443902303, 151.21632582389 -33.84446222181, 151.21634820694 -33.84447886792, 151.21641779432 -33.84454549718, 151.21654480495 -33.84460659567, 151.21676536367 -33.8447114563, 151.21690533621 -33.84477784354, 151.21671872408 -33.84505179172, 151.216713767 -33.84505875674, 151.21671125709 -33.84506274571, 151.21664565868 -33.84505928561, 151.21657383928 -33.8450202923, 151.21650977371 -33.84498613954, 151.21648329412 -33.84496618572, 151.21645314825 -33.84494723586, 151.21634706852 -33.84488049903, 151.21624100671 -33.84481383392, 151.2162348126 -33.84480989873, 151.2162229174 -33.84480234209, 151.21613541999 -33.84470184692, 151.21613089318 -33.84469665677, 151.21611637153 -33.84467992102, 151.21609916966 -33.84466010166, 151.21608419085 -33.84464283704, 151.21595392629 -33.84449486862, 151.2157217144 -33.8444317891, 151.21568818911 -33.84442271755, 151.21568872695 -33.84442478823, 151.21568657559 -33.84442464481, 151.21567554094 -33.84443385978, 151.21568007671 -33.8444383328, 151.21566187983 -33.84444926886, 151.21566127028 -33.84444963638, 151.21563664623 -33.8444672506, 151.21563600082 -33.84446770776, 151.21561740056 -33.84447977328, 151.21561676412 -33.84448018562, 151.21561471137 -33.84447815977, 151.21561222835 -33.8444757126, 151.21560373049 -33.84448339473, 151.21558092613 -33.84447778328, 151.21554844067 -33.84450428977, 151.21546177691 -33.84461768411, 151.21527955713 -33.84484506442, 151.2152424104 -33.844903402, 151.21527185707 -33.84489286036, 151.21537518486 -33.84491714378, 151.21537500559 -33.84491766369, 151.21541843607 -33.84492801709, 151.21541782652 -33.84492951408, 151.21543379136 -33.84493307278, 151.21543433817 -33.84493137858, 151.21543742178 -33.84493205985, 151.2154331101 -33.84494491419, 151.21541511043 -33.84498955481, 151.21541120214 -33.84498866738, 151.21541223299 -33.84498552999, 151.21535378784 -33.84497210194, 151.21535306176 -33.84497385888, 151.21535188748 -33.84497351825, 151.21533251632 -33.84502043572, 151.21533291074 -33.84502127834, 151.21529709067 -33.84503321836, 151.21523343745 -33.84505379069, 151.21525035248 -33.84506404548, 151.21535515037 -33.84518634106, 151.21540238158 -33.8452415771, 151.2157168111 -33.84560605252, 151.21577562377 -33.84556261308, 151.21577580305 -33.84556249654, 151.21584493326 -33.84562988774, 151.21590492021 -33.84569392642, 151.21590610346 -33.8456951007, 151.2159469075 -33.84573597645, 151.21601636041 -33.84580550107, 151.21604113685 -33.84581032369, 151.21614819366 -33.84583691982, 151.21625521462 -33.84586224306, 151.21639362743 -33.84590527913, 151.21646283832 -33.84592498196, 151.21650176888 -33.84593754049, 151.21669210106 -33.84600392773, 151.2167076715 -33.84600810494, 151.2167504745 -33.84601103617, 151.21683893105 -33.84602354988, 151.21691533105 -33.84604154955, 151.21695437815 -33.84606021256, 151.21698761659 -33.84607609673, 151.2170104837 -33.84610578543, 151.21703013274 -33.84613128795, 151.21713693856 -33.84618935662, 151.21727491214 -33.8462643672, 151.21741287675 -33.84633937778, 151.21751667067 -33.84644641666, 151.21771447881 -33.84665130635, 151.21772380135 -33.84666096056, 151.21772518181 -33.84666238583, 151.21772933213 -33.84666667957, 151.21773408304 -33.8466716008, 151.2178295046 -33.84677033007, 151.21786348705 -33.84680554955, 151.21794890481 -33.84686438015, 151.217959061 -33.84687138102, 151.21804449669 -33.84693013094, 151.21804391404 -33.8469308122, 151.21804374372 -33.84693100941, 151.21831882137 -33.84702101673, 151.21833285896 -33.84702560629, 151.21853696878 -33.84709238794, 151.21859897263 -33.84711284374, 151.21868396908 -33.84714963191, 151.21882035604 -33.84720895553, 151.21883731589 -33.84721681694, 151.21901527778 -33.84729455258, 151.21913370091 -33.84734627474, 151.2191759123 -33.84736349454, 151.21929696188 -33.84741287711, 151.21924433435 -33.84746918883, 151.2193087764 -33.84750660448, 151.21937344255 -33.84754407392, 151.21936609209 -33.84755253591, 151.21938011175 -33.84755583466, 151.21940217211 -33.84756668107, 151.21942672445 -33.84759203121, 151.21945483549 -33.84762106554, 151.21947178638 -33.84761759648, 151.21948732095 -33.84761442323, 151.21952500552 -33.84761961337, 151.21954064767 -33.8476250814, 151.21954872421 -33.84762790506, 151.21955193332 -33.84764851325, 151.21957927346 -33.8476655717, 151.21959531002 -33.84767085148, 151.21962043605 -33.84767960929, 151.21963718077 -33.84768385822, 151.21966144626 -33.84769223057, 151.21967126182 -33.84770443055, 151.21968225166 -33.84771412061, 151.21969230924 -33.84772602478, 151.21974711502 -33.84784660823, 151.21976815348 -33.84787363463, 151.21978414522 -33.84789079169, 151.21980911886 -33.84790604838, 151.21983106269 -33.84798083487, 151.21990293588 -33.84805743208, 151.21992033496 -33.8480810432, 151.21992035289 -33.8480822623, 151.21992079212 -33.84811507943, 151.2199187573 -33.84812059228, 151.21991489383 -33.84813106221, 151.21989842699 -33.84814287673, 151.21991787883 -33.84815094431, 151.21992997124 -33.84817544287, 151.21993150408 -33.84820503297, 151.21992729997 -33.84821249996, 151.21991405121 -33.84824373047, 151.21989087932 -33.84827969395, 151.21987033388 -33.84831156987, 151.21984842591 -33.8483372427, 151.21981665757 -33.84834170677, 151.21980341777 -33.84835743855, 151.21979143293 -33.84837458664, 151.2197782021 -33.84839784817, 151.21977080681 -33.84840836292, 151.21981316162 -33.8486466255, 151.21989208946 -33.84863043656, 151.21990255939 -33.84873309205, 151.21990550854 -33.84876205467, 151.21997673632 -33.8487916627, 151.22020036073 -33.84888530939, 151.22021937333 -33.84892035855, 151.22028870075 -33.84904832833, 151.22035810884 -33.84917630707, 151.22035982993 -33.84917948928, 151.22036024227 -33.84918877596, 151.22036084286 -33.84920253567, 151.22036110281 -33.84920828158, 151.22036259083 -33.84924195926, 151.22034693076 -33.84926955935, 151.22034260116 -33.84927719666, 151.22033961615 -33.84928247645, 151.22032878766 -33.84930158765, 151.22031360268 -33.84932840788, 151.22027649181 -33.84933584798, 151.22027400878 -33.84934071542, 151.22027015427 -33.84934507192, 151.22026754575 -33.84934794039, 151.22026324304 -33.84935696712, 151.22026223908 -33.84936076784, 151.22026110065 -33.84936507952, 151.22025995326 -33.84936701574, 151.2202589493 -33.849368692, 151.22025140163 -33.84937453652, 151.22024790567 -33.84937723468, 151.22024492963 -33.84937953842, 151.22023878034 -33.84938297162, 151.22023198565 -33.84938677235, 151.2202006655 -33.84939404214, 151.22018837588 -33.84940799009, 151.22017863204 -33.84940962153, 151.22015205384 -33.84941409456, 151.22014147634 -33.84942598976, 151.22013172353 -33.84943695271, 151.22012631825 -33.84944302132, 151.22012565492 -33.8494437743, 151.22012084126 -33.84944918854, 151.22010855164 -33.84946120027, 151.22010034064 -33.849469232, 151.22009443338 -33.8494750048, 151.22008849922 -33.8494808045, 151.22008278917 -33.84948638906, 151.22007776037 -33.84949130132, 151.22006263814 -33.84950609188, 151.22005181862 -33.8495254989, 151.22004376 -33.84953933929, 151.22003727008 -33.84954411709, 151.22002988376 -33.84954955822, 151.22002115284 -33.8495559854, 151.22001696666 -33.84955906901, 151.22000641606 -33.84956683181, 151.22000161137 -33.84957037258, 151.2199999351 -33.84957304385, 151.21999205576 -33.84958563824, 151.21998557481 -33.8495960006, 151.21998090457 -33.8496034676, 151.21997402024 -33.84961447536, 151.21996026053 -33.84963646401, 151.21994898384 -33.84965449057, 151.21994682352 -33.8496579417, 151.21994101486 -33.8496777521, 151.21993530481 -33.8496972129, 151.21993043737 -33.8497137873, 151.21992989056 -33.84971441478, 151.21992942444 -33.84971511397, 151.21992891349 -33.84971579523, 151.21992836669 -33.84971649442, 151.21992792745 -33.84971721154, 151.21992697727 -33.84971850235, 151.21992585677 -33.84971977524, 151.21992441357 -33.8497215501, 151.2199229883 -33.84972332497, 151.21992173334 -33.84972518051, 151.21992094451 -33.8497261307, 151.21992022739 -33.84972711673, 151.21991951027 -33.84972810277, 151.21991881108 -33.8497290171, 151.21991802225 -33.84973004796, 151.21991719757 -33.8497311326, 151.21991636392 -33.84973221724, 151.2199155213 -33.84973331084, 151.21991467869 -33.84973442238, 151.21991384504 -33.84973551598, 151.21991327134 -33.84973626896, 151.21991270661 -33.849737004, 151.21991212396 -33.84973776594, 151.21991155026 -33.84973851892, 151.21991094967 -33.84973921811, 151.21991065386 -33.8497396932, 151.21989788916 -33.84975641102, 151.21988913135 -33.84976787595, 151.21987949507 -33.84978048827, 151.21987725407 -33.84978342846, 151.21986507203 -33.84979960844, 151.21984061829 -33.84983211183, 151.21981646036 -33.84986422081, 151.21980085407 -33.84986385328, 151.21977216037 -33.84991569198, 151.21976116157 -33.84993556512, 151.21975359597 -33.84994925312, 151.21973839306 -33.84997672772, 151.21972753768 -33.8499963409, 151.21971259473 -33.85002333145, 151.21969253334 -33.85005959971, 151.21967692705 -33.85008778246, 151.21966517528 -33.85010902709, 151.21964925525 -33.85013780147, 151.21964177929 -33.85016226417, 151.21963367585 -33.85018882444, 151.21963159621 -33.8501950813, 151.21962697976 -33.85020902925, 151.21962222885 -33.85022336266, 151.21962109042 -33.85022693928, 151.21961931556 -33.8502324342, 151.21961282563 -33.85025174262, 151.21961140036 -33.85025719272, 151.21960729486 -33.85027291554, 151.21960015057 -33.85030022878, 151.21959415366 -33.85032317657, 151.21959190371 -33.85033179096, 151.21961563136 -33.85033153996, 151.21961552379 -33.85034385647, 151.2196153983 -33.85035874564, 151.21961451983 -33.85038817439, 151.21961432262 -33.8504040227, 151.21961412541 -33.85041966485, 151.21961347104 -33.8504358538, 151.2196126105 -33.85047263301, 151.21965397927 -33.85047220273, 151.21978760531 -33.85091084612, 151.21979417591 -33.85093244035, 151.21979165703 -33.85093557774, 151.21978886027 -33.85093813248, 151.21978669099 -33.85094455069, 151.21978665513 -33.85097317267, 151.21978543603 -33.85099641627, 151.21978495197 -33.85102070866, 151.21978390319 -33.85104345027, 151.21978309643 -33.85105519309, 151.21978283647 -33.85106398675, 151.21978245102 -33.85107176749, 151.21978336535 -33.85107723551, 151.21979579839 -33.85115199511, 151.21979868479 -33.85118547557, 151.2198040094 -33.85121179382, 151.21983322301 -33.85127429068, 151.21983231764 -33.85129144774, 151.21983132264 -33.85131807972, 151.21982146226 -33.85133130159, 151.21980383908 -33.85135462587, 151.21980173254 -33.85136553503, 151.21979908817 -33.8513803256, 151.21979621073 -33.85139594085, 151.21979346775 -33.85141276624, 151.21979165703 -33.8514245987, 151.21978759635 -33.851436467, 151.21978333846 -33.8514493841, 151.21977931363 -33.85146138687, 151.21977277889 -33.85147463563, 151.21976859271 -33.85148312452, 151.21976299919 -33.85149447292, 151.2197532912 -33.85151416678, 151.21973812414 -33.85153531281, 151.21972573592 -33.85155259536, 151.21971198518 -33.85157177828, 151.21969332217 -33.85158659574, 151.21966878776 -33.85160607447, 151.21966539041 -33.85160870091, 151.21964930007 -33.85162118774, 151.21963942176 -33.85162883401, 151.21962775962 -33.85163792349, 151.21961572996 -33.85164729981, 151.21959801714 -33.85165099297, 151.21957774958 -33.85165522397, 151.21956782646 -33.85165728568, 151.21961120315 -33.85171671687, 151.2191149662 -33.85204397384, 151.21890662538 -33.85238278539, 151.21888806994 -33.85237020892, 151.21889052607 -33.85237513911, 151.21889712356 -33.8523891767, 151.21890138145 -33.85240193245, 151.2189015428 -33.85242338325, 151.21890202686 -33.85243874751, 151.2189003237 -33.85245757187, 151.21889793032 -33.85247956948, 151.21889135972 -33.85250239177, 151.21887214991 -33.8525238605, 151.21886421679 -33.85253278862, 151.21885903561 -33.85253850764, 151.21885054672 -33.85255096758, 151.21883762066 -33.85256992639, 151.21882888975 -33.85258274488, 151.21882430915 -33.85258889417, 151.2188100116 -33.85260805916, 151.21879658356 -33.85262607676, 151.21878707278 -33.85263902075, 151.21877863767 -33.85264911419, 151.21876899243 -33.85266148448, 151.21876211706 -33.852670314, 151.21874098 -33.85266849431, 151.21873089552 -33.85266763377, 151.2187210441 -33.85266678219, 151.2187091489 -33.85266292768, 151.21869555951 -33.85265851741, 151.21868185359 -33.85265407127, 151.2186557953 -33.85264561824, 151.2186385486 -33.85264002471, 151.21862154393 -33.85263449394, 151.21859786109 -33.85262930379, 151.21858545495 -33.85262658771, 151.21857806863 -33.85262496523, 151.21856856681 -33.85262287662, 151.21855229719 -33.8526279592, 151.21852862331 -33.85263535448, 151.21852213339 -33.85263738034, 151.21849301839 -33.85263278182, 151.2184815176 -33.8526309711, 151.21847562827 -33.85263003884, 151.21846613541 -33.85262854186, 151.21845856085 -33.85262734068, 151.21844343861 -33.85262495626, 151.21842051772 -33.85262133482, 151.21840561958 -33.85261379611, 151.21839391263 -33.85260787092, 151.2183864546 -33.85260409708, 151.2182410947 -33.85252926578, 151.21822683301 -33.85252160158, 151.21820408243 -33.85249819663, 151.21819110258 -33.85249642176, 151.21811437092 -33.85249114197, 151.21810027954 -33.85247313334, 151.21810158828 -33.85247076685, 151.2181100951 -33.8524554743, 151.21813038955 -33.8524189909, 151.21811249744 -33.85241126395, 151.21810615095 -33.85240852994, 151.21807630089 -33.85239563973, 151.21808669015 -33.85237734425, 151.21809733936 -33.85235858264, 151.21810455536 -33.85234587172, 151.21810858019 -33.85233878121, 151.21807079701 -33.85230804372, 151.21806003127 -33.85229929488, 151.21805659807 -33.85229649812, 151.21804308935 -33.8523101144, 151.21802729482 -33.85232604339, 151.21800927722 -33.85234420442, 151.21799652147 -33.85235707669, 151.21798762024 -33.85236604067, 151.21797788536 -33.85236154972, 151.21797248008 -33.85236336941, 151.21796653696 -33.85236185449, 151.21795984983 -33.85236015134, 151.21794436904 -33.85235620719, 151.21791578291 -33.85233584999, 151.21791087961 -33.852332363, 151.21790370843 -33.85232688601, 151.21789132917 -33.85231842401, 151.21786968116 -33.85230764931, 151.21779168557 -33.85223295246, 151.21779060989 -33.85223296143, 151.21775929871 -33.85222633705, 151.21774522526 -33.85217759989, 151.21774662365 -33.85214904065, 151.21773296254 -33.85212527714, 151.21772171275 -33.85210405044, 151.21769058981 -33.85207365358, 151.21765878561 -33.85205350255, 151.21764131481 -33.85204685128, 151.21763511174 -33.85204523776, 151.21760670489 -33.8520245489, 151.21760871282 -33.85198852266, 151.21762680213 -33.85192961139, 151.21758053903 -33.85188781235, 151.21754278275 -33.85185755892, 151.21751506612 -33.85183536411, 151.21734728731 -33.85175995014, 151.21718937784 -33.85168995042, 151.2170427361 -33.85162493468, 151.21699328182 -33.85160746388, 151.21694168515 -33.8515909612, 151.2167489058 -33.85160836028, 151.21657725455 -33.85161463507, 151.21655951484 -33.85162330324, 151.21639092927 -33.85150680735, 151.21622298015 -33.85139084035, 151.21617772998 -33.85136038074, 151.21612645601 -33.85125713362, 151.21605589156 -33.85111513522, 151.21598474445 -33.85097198046, 151.21591348978 -33.8508284044, 151.21581347866 -33.85073326072, 151.21571627326 -33.85064069866, 151.21573262356 -33.85062310237, 151.21559747364 -33.85051258546, 151.21546339043 -33.85040268707, 151.21532918172 -33.85029298589, 151.21519787734 -33.85018540917, 151.21502028298 -33.850118009, 151.21484229419 -33.85004717563, 151.21464163551 -33.84997781236, 151.21428430438 -33.8498534461, 151.21431230785 -33.84972363871, 151.2143140379 -33.84971562491, 151.21431374209 -33.8497146568, 151.21424527521 -33.84986358436, 151.21413458799 -33.84981747365, 151.21412396567 -33.8497514898, 151.21400857236 -33.84974577974, 151.21400063924 -33.84976152945, 151.21395934218 -33.84974430068, 151.21395252956 -33.84974005176, 151.21384528451 -33.84967606687, 151.21377482762 -33.84964287325, 151.21373912409 -33.84941645209, 151.21373717891 -33.84940643036, 151.21373437318 -33.84939660584, 151.21373084138 -33.84938688888, 151.21372648488 -33.84937746774, 151.21372086447 -33.84936745497, 151.21371445522 -33.84935777388, 151.21370715854 -33.84934854994, 151.21369911785 -33.84933975628, 151.2136902704 -33.84933151838, 151.21368078651 -33.84932379143, 151.21367214524 -33.84931747182, 151.21366300198 -33.84931179762, 151.21365338363 -33.84930679572, 151.21364349636 -33.84930194621, 151.21363324156 -33.84929780485, 151.21362264614 -33.84929438957, 151.21360629584 -33.84929033786, 151.21358966766 -33.84928703015, 151.21356999172 -33.8492851746, 151.21356012238 -33.8492847533, 151.21355019029 -33.84928512082, 151.21353709392 -33.84928607996, 151.21335301859 -33.84930511946, 151.21334045109 -33.84930584554, 151.21333167536 -33.8493057559, 151.21332298926 -33.84930494914, 151.21331432109 -33.84930375693, 151.21330588599 -33.84930186553, 151.21328953569 -33.84929665746, 151.21328178184 -33.84929337664, 151.21327432381 -33.84928944146, 151.21326648033 -33.84928463676, 151.2132591478 -33.84927924941, 151.21325237999 -33.84927339593, 151.21324623966 -33.84926707633, 151.21324075371 -33.84926037127, 151.21323596694 -33.84925325387, 151.21323187937 -33.84924585859, 151.21322863441 -33.84923819438, 151.21322675197 -33.84923103217, 151.2132256494 -33.84922685495, 151.21322444823 -33.84922231918, 151.21322304985 -33.84921359722, 151.21319208826 -33.84902042346, 151.21319189106 -33.84901915954, 151.21319085123 -33.84901022245, 151.21317023408 -33.84888409029, 151.21325233517 -33.84887488428, 151.21322581075 -33.8486886576, 151.21321378109 -33.84860657444, 151.21316840543 -33.84829929818, 151.21314615683 -33.84823066995, 151.21312239332 -33.84816684641, 151.21312347796 -33.84808166171, 151.21302101071 -33.84754175225, 151.21298642767 -33.84746236724, 151.2129347593 -33.84739250198, 151.21293280515 -33.847391005, 151.21291439313 -33.84731119869, 151.21283699813 -33.84699871435, 151.21282112292 -33.84693254225, 151.21280644889 -33.84686790299, 151.21269716901 -33.8463428558, 151.21268261151 -33.84626878644, 151.21266482697 -33.84619616924, 151.21254582118 -33.84572483422, 151.21253781634 -33.84568310689, 151.21252824281 -33.84564478588, 151.21244988866 -33.8453421171, 151.21241924978 -33.84521070516, 151.2122710752 -33.84504197617, 151.21188457528 -33.84412416324, 151.21169139255 -33.84373821909, 151.21158185272 -33.84345669634, 151.21162799929 -33.84344658497, 151.21161664192 -33.84342893489, 151.21160217406 -33.84340647116, 151.2115876793 -33.84338395364, 151.21157286185 -33.84336094311, 151.21155353551 -33.84332967675, 151.21148607259 -33.84306724727, 151.21150413501 -33.84305930519, 151.21150036118 -33.84305335311, 151.21149671284 -33.84304733828, 151.2114931631 -33.84304127862, 151.21148975679 -33.84303516519, 151.21148645804 -33.84302900694, 151.2114771624 -33.84300893659, 151.21146948027 -33.84298823876, 151.21146288278 -33.84296713755, 151.21145082622 -33.84292468414, 151.21144482932 -33.84290396838, 151.21143906548 -33.84288316299, 151.21143373192 -33.84286228588, 151.21142902583 -33.84284132809, 151.21142515339 -33.8428202717, 151.21142182775 -33.84279694743, 151.21141933576 -33.84277347076, 151.21141771328 -33.84274992239, 151.21141691549 -33.84272633816, 151.21141694238 -33.84271504354, 151.21141696927 -33.84270280771, 151.2114131058 -33.84267774442, 151.21141015665 -33.84265240325, 151.21140976223 -33.8426331307, 151.21140991462 -33.84261360715, 151.21141084688 -33.84259412842, 151.21141256796 -33.84257473037, 151.21141506891 -33.84255543092, 151.21141835869 -33.84253625697, 151.21142241937 -33.84251721747, 151.21142725992 -33.84249835726, 151.21143286241 -33.84247966736, 151.21143922684 -33.8424611926, 151.21144663108 -33.84244313018, 151.21145634804 -33.8424236156, 151.21146705999 -33.84240459403, 151.21147851596 -33.84238585035, 151.21149069801 -33.84236740248, 151.21150358821 -33.84234929524, 151.2115171776 -33.84233155553, 151.2115314393 -33.84231418333, 151.21154636432 -33.84229720555, 151.21156220367 -33.84228086422, 151.21160542798 -33.84228616193, 151.21183660902 -33.84238157453, 151.21186811741 -33.8423976828, 151.21194298457 -33.84243264233, 151.21203814618 -33.84246344256, 151.21215221282 -33.84250035623, 151.21219420907 -33.84250914989, 151.21229841533 -33.84253095926, 151.21232993269 -33.84253639143, 151.21235764035 -33.84254135747, 151.21252286442 -33.84257036491, 151.21257374397 -33.84257929303, 151.21262272316 -33.84260501069, 151.21262843321 -33.84260905345, 151.21263924377 -33.84261670869, 151.21264513311 -33.84262087694, 151.21264947167 -33.84262496451, 151.21266564269 -33.84264019431, 151.21278500705 -33.84275261158, 151.21256982671 -33.84314406858, 151.21252338433 -33.84322088092, 151.21264485522 -33.8432672247, 151.21279439234 -33.8433528576))",0.01856853173483797,KIRRIBILLI,2.0,2.0,3.0,5.0,0.0
